id,latitude,longitude,ignition_date,ignition_state
48316,45.41250041145726,-114.15338474445444,2011-07-19,Idaho
48317,28.764583376545584,-82.45120563721383,2011-07-20,Florida
48318,32.90208312875219,-91.25624529340088,2011-07-20,Louisiana
48319,31.222916684914342,-97.6550727947732,2011-07-20,Texas
48320,26.181249002455672,-97.36198563360709,2011-07-20,Texas
48322,27.606249460509062,-81.07845204717559,2011-07-20,Florida
48323,48.529165621279425,-101.14680885917336,2011-07-20,North Dakota
48326,34.97291718032806,-90.46507177105065,2011-07-20,Arkansas
48327,26.185417353400798,-97.48619026147013,2011-07-20,Texas
48328,32.11041570798887,-104.72680311023475,2011-07-20,New Mexico
48329,32.79791707285222,-114.5802471025109,2011-07-20,California
48330,26.577082712837335,-97.61694437239878,2011-07-20,Texas
48331,32.39305549523347,-104.87441673778747,2011-07-21,New Mexico
48332,46.06979134932512,-119.01609311475653,2011-07-21,Washington
48333,45.24791574986779,-120.97729267957729,2011-07-21,Oregon
48335,45.3020818291396,-120.98618563919707,2011-07-21,Oregon
48336,30.69791580616789,-83.6777822304688,2011-07-21,Georgia
48339,47.46875197962963,-118.93935821979565,2011-07-21,Washington
48341,47.58541634346053,-111.34024395044658,2011-07-21,Montana
48342,34.77847207734026,-95.73426794324196,2011-07-21,Oklahoma
48344,30.308333498053173,-104.12779546722336,2011-07-22,Texas
48346,29.87083314048138,-82.42995278507954,2011-07-22,Florida
48347,31.047915642565034,-94.9801183692686,2011-07-22,Texas
48348,28.03125038599919,-80.99046108002526,2011-07-22,Florida
48349,26.477083509014836,-80.20947799160274,2011-07-22,Florida
48350,44.788193555178175,-121.2838548971652,2011-07-23,Oregon
48352,35.902083974743455,-96.46105427678212,2011-07-23,Oklahoma
48355,47.71874961446897,-110.6742027936508,2011-07-23,Montana
48356,26.389583362557094,-81.53161473173563,2011-07-23,Florida
48357,33.27222175094534,-117.41309687237096,2011-07-23,California
48362,37.65717605920539,-103.55639432198596,2011-07-24,Colorado
48363,30.297915993142585,-102.4494163590968,2011-07-24,Texas
48365,26.590624794730658,-81.03596131990908,2011-07-25,Florida
48366,32.73958264263529,-91.40649853053954,2011-07-25,Louisiana
48367,34.877083329715376,-99.29334050415032,2011-07-25,Oklahoma
48368,30.814582418300272,-83.47358629053002,2011-07-25,Georgia
48371,27.852083241006238,-80.61589742138008,2011-07-25,Florida
48373,32.64375104032409,-90.65030479117651,2011-07-25,Mississippi
48375,32.947917002736716,-91.05526248651599,2011-07-25,Mississippi
48376,32.54672639289148,-98.90753863709959,2011-07-26,Texas
48378,31.297917774007324,-91.59834795024601,2011-07-26,Louisiana
48379,46.39374910967191,-116.27664537579557,2011-07-26,Idaho
48380,31.18958336716224,-91.55665582725203,2011-07-26,Mississippi
48381,44.488193695409194,-121.09449933012408,2011-07-27,Oregon
48382,33.04166667787683,-90.88612265797738,2011-07-27,Mississippi
48383,28.206249629707315,-81.10384346538831,2011-07-27,Florida
48384,46.02708261439871,-118.74657393368064,2011-07-27,Washington
48385,27.852083241006238,-80.53578662925331,2011-07-27,Florida
48386,26.026388619486934,-81.23819972052803,2011-07-27,Florida
48388,35.247915927632214,-94.25812363941013,2011-07-28,Arkansas
48389,37.60833345821721,-89.46857178733302,2011-07-28,Illinois
48390,33.077084171101504,-105.22618319812455,2011-07-28,New Mexico
48391,33.947916535299974,-90.56916847769295,2011-07-28,Mississippi
48393,45.558331990396624,-121.12313779761558,2011-07-29,Oregon
48394,29.327083675687785,-81.78843346369933,2011-07-29,Florida
48396,28.230416622322817,-80.83939807066892,2011-07-29,Florida
48397,34.87291722707173,-76.59927535612468,2011-07-29,North Carolina
48399,39.752082175112015,-119.26578149024418,2011-07-29,Nevada
48400,46.91458163747323,-118.70726650327774,2011-07-29,Washington
48401,39.94791672841485,-119.85652129955321,2011-07-30,Nevada
48402,30.424305759744946,-103.77298808882969,2011-07-30,Texas
48403,32.73541653999165,-90.74342185280312,2011-07-30,Mississippi
48405,41.54982591262388,-117.4345728949076,2011-07-30,Nevada
48406,31.10208397013832,-94.92232825109248,2011-07-31,Texas
48407,26.589583269069745,-81.06783958613828,2011-07-31,Florida
48408,35.887500367189226,-101.31623970890725,2011-07-31,Texas
48409,35.36041643712095,-91.32888960512919,2011-07-31,Arkansas
48410,34.26874915658865,-95.28463487570016,2011-07-31,Oklahoma
48411,32.12291738837202,-91.38129337263412,2011-07-31,Louisiana
48412,38.172915684530494,-113.1385257100416,2011-07-31,Utah
48413,30.974305502654744,-86.81059882563596,2011-07-31,Florida
48414,27.856249343649882,-81.17038829490613,2011-07-31,Florida
48415,32.281250647694534,-91.02544972103647,2011-08-01,Louisiana
48416,36.29791768512512,-100.12772467258044,2011-08-01,Texas
48417,26.839583152210565,-97.45463316522745,2011-08-01,Texas
48418,48.70624859079982,-101.34754984540841,2011-08-01,North Dakota
48419,33.34791681576202,-90.65833402474884,2011-08-01,Mississippi
48420,34.26458305394501,-79.35581390460058,2011-08-01,South Carolina
48421,44.056248516079165,-121.81277534105291,2011-08-01,Oregon
48422,33.09375082997756,-90.86782132512292,2011-08-01,Mississippi
48423,33.33125015688596,-95.16418814574104,2011-08-01,Texas
48424,35.92499978758498,-121.19718616549696,2011-08-01,California
48425,30.25208436745955,-84.54962180143924,2011-08-01,Florida
48426,33.118749694140895,-91.45583517946947,2011-08-01,Arkansas
48427,35.63402723297772,-99.90284850860417,2011-08-01,Oklahoma
48428,32.95208310538035,-90.79141657161112,2011-08-01,Mississippi
48429,30.843749633408734,-82.54290315921891,2011-08-01,Georgia
48430,32.71805628010881,-91.18636044187414,2011-08-01,Louisiana
48431,34.8145827968548,-98.07860607339586,2011-08-01,Oklahoma
48433,34.84791611460691,-94.85878994614197,2011-08-02,Oklahoma
48435,35.69097221287961,-101.17630973357583,2011-08-02,Texas
48436,33.18125022700148,-90.98833031773172,2011-08-02,Mississippi
48437,34.51755936706027,-94.63277266828814,2011-08-02,Oklahoma
48438,36.13958330165187,-96.38590279825313,2011-08-02,Oklahoma
48439,44.86805584678923,-120.85725251737676,2011-08-02,Oregon
48440,35.21756000341234,-94.15802083470058,2011-08-03,Arkansas
48442,43.06458118880319,-115.361400414467,2011-08-03,Idaho
48443,32.63541658673532,-91.81943945550451,2011-08-03,Louisiana
48444,31.264582207953737,-91.8097060185215,2011-08-03,Louisiana
48445,31.660415918335403,-92.94761132545185,2011-08-03,Louisiana
48447,45.297917974797436,-120.98322041890081,2011-08-03,Oregon
48448,33.706251105747924,-90.25843998961805,2011-08-03,Mississippi
48449,33.197916885877525,-90.87617166293839,2011-08-03,Mississippi
48450,48.16458330147879,-105.05792865744344,2011-08-03,Montana
48451,33.377083281436654,-91.49122322201016,2011-08-03,Arkansas
48452,36.46458352445184,-96.61914518351404,2011-08-03,Oklahoma
48453,35.99513817529223,-113.92153759402261,2011-08-03,Arizona
48454,44.72447856480113,-120.21629067435126,2011-08-03,Oregon
48456,46.0687481374381,-118.56592632184686,2011-08-04,Washington
48457,30.364582628646804,-84.27487931866519,2011-08-04,Florida
48458,42.89054466778908,-114.55720090738187,2011-08-04,Idaho
48459,43.685418166463805,-112.0225718810803,2011-08-04,Idaho
48461,36.277082675303944,-100.46537334796295,2011-08-04,Texas
48462,34.83958390931962,-96.4660921946295,2011-08-04,Oklahoma
48463,31.476041707113264,-98.38847837628974,2011-08-04,Texas
48464,35.20208430194918,-95.96412206233678,2011-08-04,Oklahoma
48465,37.74791475904036,-101.83598129810008,2011-08-04,Kansas
48466,42.40208318470614,-115.09279654629321,2011-08-04,Idaho
48467,36.08310222128881,-96.28396612281348,2011-08-04,Oklahoma
48468,43.23381291660689,-116.27865999359781,2011-08-04,Idaho
48469,40.82893564699959,-115.99909817837792,2011-08-04,Nevada
48470,46.3604157919198,-116.28115876387317,2011-08-04,Idaho
48472,41.81458282230647,-116.42882419126259,2011-08-04,Nevada
48473,31.01875067575805,-94.10506330387457,2011-08-04,Texas
48474,42.991963620465626,-114.89460310552101,2011-08-04,Idaho
48475,36.55000061958776,-76.48819493274337,2011-08-04,North Carolina
48476,42.885049157705225,-115.1405054409817,2011-08-04,Idaho
48477,26.431248885596492,-97.40006296194373,2011-08-05,Texas
48478,41.03333354347249,-112.22464429914885,2011-08-05,Utah
48479,32.914583684984606,-91.59670688639225,2011-08-05,Louisiana
48480,44.160416820280616,-112.45303760538368,2011-08-05,Idaho
48481,33.73541607255491,-90.349231564681,2011-08-05,Mississippi
48482,30.002082236017248,-92.89520258524058,2011-08-05,Louisiana
48483,42.13124829174414,-114.60705597281209,2011-08-05,Idaho
48484,33.79791660541549,-90.58061478952402,2011-08-05,Mississippi
48485,35.94513819866407,-96.59078826943444,2011-08-05,Oklahoma
48486,34.98020785995443,-95.25587819656482,2011-08-05,Oklahoma
48487,30.13263960413091,-104.2816225328581,2011-08-05,Texas
48488,41.66458184321462,-112.11609776205106,2011-08-05,Utah
48489,34.30208247434076,-90.87370097573236,2011-08-05,Arkansas
48490,37.875000000234074,-112.8985061542019,2011-08-05,Utah
48491,46.07291648838323,-118.998308596729,2011-08-06,Washington
48492,39.968750988802206,-110.9550886828171,2011-08-06,Utah
48493,37.51874988572074,-108.7929596760832,2011-08-06,Colorado
48494,47.6381959701526,-101.11345188946812,2011-08-06,North Dakota
48495,30.264583237465846,-97.2708558072741,2011-08-06,Texas
48496,33.39375068974653,-98.05222954276849,2011-08-06,Texas
48497,36.597917544894095,-108.01510417317193,2011-08-06,New Mexico
48498,28.567708047015664,-80.63833929694401,2011-08-06,Florida
48499,36.31020858724446,-96.22928464262121,2011-08-06,Oklahoma
48500,40.227083077230304,-111.92832648804398,2011-08-06,Utah
48501,31.174999759608003,-104.40648527177196,2011-08-06,Texas
48502,32.30624951185787,-90.96675136371577,2011-08-06,Louisiana
48503,33.29374961233947,-90.23562195543772,2011-08-06,Mississippi
48504,28.072915909038585,-80.96046191070172,2011-08-06,Florida
48505,32.70208322223954,-94.81928442933942,2011-08-07,Texas
48506,46.011111430114,-118.80227234166911,2011-08-07,Washington
48507,45.75625221803968,-119.14235175046701,2011-08-07,Oregon
48508,37.43072944482868,-98.35435045478245,2011-08-07,Kansas
48509,33.610417255135246,-90.72332109018075,2011-08-07,Mississippi
48510,33.05565432494573,-105.11889013923258,2011-08-07,New Mexico
48511,32.20624955860155,-103.66499396859552,2011-08-07,New Mexico
48512,32.12291626422128,-104.68456385814065,2011-08-07,New Mexico
48513,41.51719940682834,-117.22810689414388,2011-08-07,Nevada
48514,33.69027804787865,-96.73417263090053,2011-08-08,Texas
48515,39.24722382933069,-108.43014836779776,2011-08-08,Colorado
48516,32.361606762666526,-104.51359271125823,2011-08-08,New Mexico
48517,36.316667395322995,-101.48595188301925,2011-08-08,Texas
48518,36.13229205995012,-96.80449651028155,2011-08-08,Oklahoma
48519,42.372918217899155,-121.81217456837712,2011-08-08,Oregon
48520,43.809953583967186,-104.8681986828389,2011-08-08,Wyoming
48521,43.02635201707948,-117.40169659269766,2011-08-08,Oregon
48522,40.55625015210775,-107.60823312556226,2011-08-08,Colorado
48523,44.00708265930033,-112.18974674765786,2011-08-08,Idaho
48524,36.80486095581282,-96.59751405486998,2011-08-08,Oklahoma
48525,33.22202365613194,-105.00456373593796,2011-08-08,New Mexico
48526,30.310416549374995,-84.36823143645343,2011-08-09,Florida
48527,34.272917507533776,-90.89259258488151,2011-08-09,Arkansas
48529,48.277083810967525,-96.84339974732973,2011-08-09,Minnesota
48530,43.79375032500742,-112.40150429907222,2011-08-09,Idaho
48531,29.934026899631817,-94.93272349621115,2011-08-09,Texas
48532,47.86458344170981,-113.70239758241168,2011-08-09,Montana
48533,30.38958374111163,-82.44159279762356,2011-08-09,Florida
48534,34.09753772858049,-100.33401987823518,2011-08-09,Texas
48535,42.64791696520331,-114.58562819030918,2011-08-09,Idaho
48536,30.897915712680543,-86.84808286239317,2011-08-10,Florida
48537,35.864583055480054,-99.48142381267701,2011-08-10,Oklahoma
48538,32.214584012190315,-100.70976195419506,2011-08-10,Texas
48539,27.66041778808235,-80.95864707455821,2011-08-10,Florida
48540,37.65208315672917,-118.06617479849959,2011-08-10,Nevada
48541,30.334028211524778,-84.74420055615855,2011-08-10,Florida
48542,43.73541589479049,-111.9401704372997,2011-08-10,Idaho
48543,39.00208477399105,-97.51512529402267,2011-08-11,Kansas
48544,34.36398784968081,-104.06176590749331,2011-08-11,New Mexico
48545,47.189584881380355,-119.6305907713954,2011-08-11,Washington
48546,43.76041700725531,-104.10634973301836,2011-08-11,Wyoming
48548,34.49375017556612,-100.82061726241736,2011-08-11,Texas
48549,44.12708350252851,-112.46792174497891,2011-08-11,Idaho
48550,33.00208308200852,-91.26017677127233,2011-08-12,Louisiana
48551,45.456247861667734,-118.01384493461683,2011-08-12,Oregon
48552,30.36979250525284,-82.47802282789931,2011-08-12,Florida
48553,46.66041565168877,-118.91908658197295,2011-08-12,Washington
48555,32.727084334704365,-90.73494020167902,2011-08-12,Mississippi
48556,48.69791638551253,-96.86758705062778,2011-08-12,Minnesota
48557,30.833333252648885,-91.50381164079809,2011-08-12,Louisiana
48558,46.01875040911142,-118.60567378276028,2011-08-12,Washington
48559,29.993750030729963,-94.28258254385914,2011-08-12,Texas
48560,33.847916582043645,-90.58342501380866,2011-08-12,Mississippi
48562,33.172915773412704,-91.24350289546453,2011-08-12,Arkansas
48563,32.61874992785927,-90.4122686674698,2011-08-12,Mississippi
48564,32.581250507463515,-91.26450208160429,2011-08-12,Louisiana
48567,33.76041718501973,-90.66626490323253,2011-08-13,Mississippi
48568,43.42833343569717,-103.86104111263728,2011-08-13,South Dakota
48570,32.51041664516491,-98.54358793300322,2011-08-13,Texas
48571,42.98333431819697,-115.33982543073856,2011-08-13,Idaho
48572,43.98958188057495,-111.37309562428462,2011-08-13,Idaho
48573,30.564582535159456,-86.80469775928003,2011-08-13,Florida
48574,48.71874914703223,-96.76244528885246,2011-08-13,Minnesota
48575,32.4937511104396,-91.1805622026084,2011-08-13,Louisiana
48576,43.307639066405585,-116.07950848533905,2011-08-14,Idaho
48577,32.128471817179964,-91.28107059743161,2011-08-14,Louisiana
48578,41.71874942135408,-114.97373892180485,2011-08-14,Nevada
48579,48.63124975000831,-96.9223657092365,2011-08-14,Minnesota
48580,30.885417404749614,-85.33893828805597,2011-08-14,Florida
48581,47.51458135701119,-113.24110923005954,2011-08-14,Montana
48582,29.768749011752487,-93.064453643767,2011-08-14,Louisiana
48583,38.7291657055565,-122.2794453355352,2011-08-14,California
48584,48.16249912600623,-98.61020013470304,2011-08-15,North Dakota
48585,32.27291619410577,-91.02693625114996,2011-08-15,Louisiana
48586,42.57293858112129,-115.81252331084653,2011-08-15,Idaho
48587,31.81875030180866,-84.07424571813138,2011-08-15,Georgia
48588,43.12892841226279,-115.93290305112428,2011-08-15,Idaho
48589,33.16874967076907,-91.61250138226433,2011-08-15,Arkansas
48590,33.14791690924937,-91.05824527177313,2011-08-15,Mississippi
48591,47.33958256296336,-117.02482673368475,2011-08-15,Idaho
48592,47.41874975469998,-116.92972230518801,2011-08-15,Idaho
48593,46.75922593227591,-114.97637278268489,2011-08-15,Idaho
48594,36.337500156842694,-101.13549323797861,2011-08-15,Texas
48595,29.778645753832624,-92.49638081885422,2011-08-15,Louisiana
48596,32.52152812579919,-91.15767629845794,2011-08-15,Louisiana
48597,33.00624918465216,-91.50794848063624,2011-08-15,Louisiana
48598,33.5187495071662,-90.9119397116063,2011-08-15,Mississippi
48599,38.293748399306516,-96.90619786946436,2011-08-15,Kansas
48600,43.06088206716932,-115.19708525533754,2011-08-15,Idaho
48601,32.15624958197339,-109.91763303166017,2011-08-15,Arizona
48602,30.028472049363288,-84.65823624859742,2011-08-16,Florida
48603,33.706251105747924,-90.23339740969905,2011-08-16,Mississippi
48604,32.897917026108544,-91.2668300249314,2011-08-16,Louisiana
48606,42.83477503072277,-112.37286293840113,2011-08-16,Idaho
48607,35.260416483864624,-94.25735155862279,2011-08-16,Arkansas
48608,34.339583018887254,-96.58116691630312,2011-08-16,Oklahoma
48609,33.050000007314864,-91.45147419987423,2011-08-16,Arkansas
48610,33.043750853349394,-90.97526508575308,2011-08-16,Mississippi
48611,38.458333810329805,-98.702799897056,2011-08-16,Kansas
48612,33.29375073649021,-90.88115409554976,2011-08-16,Mississippi
48613,33.497916745646506,-111.32601031787519,2011-08-16,Arizona
48614,32.23958287635366,-91.21520771108004,2011-08-16,Louisiana
48615,33.372915679925356,-91.40783615965866,2011-08-16,Arkansas
48616,48.689584180225246,-96.93360974037552,2011-08-16,Minnesota
48617,48.581252021681635,-96.9524271897211,2011-08-17,Minnesota
48618,32.359026890248465,-91.1661379434768,2011-08-17,Louisiana
48619,48.389584320456265,-95.80240631169436,2011-08-17,Minnesota
48620,33.21249993135639,-90.5663564121683,2011-08-17,Mississippi
48621,44.48541779251442,-105.42689131095783,2011-08-17,Wyoming
48622,47.58958469440566,-113.41873640396966,2011-08-17,Montana
48623,30.839583530765093,-82.50049687890939,2011-08-17,Georgia
48624,30.521875486459148,-100.39929699457821,2011-08-17,Texas
48625,38.85403608875408,-119.61226980239802,2011-08-17,Nevada
48626,43.82291529181441,-112.40153060911314,2011-08-17,Idaho
48627,33.22708410098599,-91.27008174696634,2011-08-18,Arkansas
48628,33.814583264291535,-90.93928137792705,2011-08-18,Mississippi
48629,27.593750028427394,-81.05510130797802,2011-08-18,Florida
48630,45.53541805113967,-114.48591819193861,2011-08-18,Idaho
48631,42.772918030924465,-112.77316834777658,2011-08-18,Idaho
48632,32.054166577395236,-91.43300840486847,2011-08-18,Louisiana
48633,32.956249208024,-90.8155565151071,2011-08-18,Mississippi
48634,31.03385420302968,-94.19839621171687,2011-08-18,Texas
48635,34.102082567828106,-90.57282444414759,2011-08-18,Mississippi
48636,41.915808373192675,-120.12575473369681,2011-08-18,California
48637,34.25625084865772,-91.17704955896616,2011-08-18,Arkansas
48638,33.677083890639466,-90.50820107176375,2011-08-18,Mississippi
48639,45.535415053404364,-118.85799398668435,2011-08-18,Oregon
48640,46.05208372686353,-115.51623529647387,2011-08-18,Idaho
48641,33.693750549515514,-90.80869745016,2011-08-18,Mississippi
48643,35.75625014750261,-76.33144381486197,2011-08-19,North Carolina
48644,31.25625000266645,-97.73827981490618,2011-08-19,Texas
48645,32.59097216306584,-91.78707074829398,2011-08-19,Louisiana
48646,41.953749386449836,-112.59195430186318,2011-08-20,Utah
48647,41.92291842824569,-105.19366468059201,2011-08-20,Wyoming
48648,34.57291736730276,-90.90052159557803,2011-08-20,Arkansas
48649,42.97067309488182,-113.52450591818665,2011-08-20,Idaho
48650,41.851785381257194,-112.86689409406893,2011-08-20,Utah
48651,34.59375012882245,-101.078487519832,2011-08-20,Texas
48652,30.028124874142982,-104.18352625975166,2011-08-20,Texas
48654,32.86874981100008,-94.39187601545699,2011-08-20,Texas
48655,29.48958416180469,-82.61098251677815,2011-08-20,Florida
48657,37.83958250700941,-101.0628424631035,2011-08-20,Kansas
48658,26.322916727052878,-80.6060244133741,2011-08-20,Florida
48659,27.84236158540391,-80.53799093839748,2011-08-20,Florida
48661,31.264582207953737,-95.35350001613665,2011-08-21,Texas
48662,46.90208108124082,-113.8954503636979,2011-08-21,Montana
48663,32.00347225032647,-84.28415002635646,2011-08-21,Georgia
48664,32.36875004471845,-108.92718298253612,2011-08-21,New Mexico
48665,48.560414763558974,-99.44649014698294,2011-08-21,North Dakota
48666,33.75208273143096,-90.31667795430451,2011-08-21,Mississippi
48667,44.64375217598767,-121.20696224634553,2011-08-21,Oregon
48668,33.84375047940001,-90.93017289520135,2011-08-21,Mississippi
48669,44.98541755879605,-109.30561795533885,2011-08-21,Wyoming
48670,34.2520824977126,-117.43066648244196,2011-08-21,California
48671,47.95208283873373,-95.72264189663183,2011-08-21,Minnesota
48672,33.585416704745796,-91.4410155613825,2011-08-21,Arkansas
48673,45.53958265491566,-106.66671438640788,2011-08-22,Montana
48674,38.03958241352206,-98.53695719061325,2011-08-22,Kansas
48675,45.14583386944039,-106.0987776344079,2011-08-22,Montana
48678,43.56874930602995,-110.32453953401652,2011-08-22,Wyoming
48679,29.193750404679353,-82.5553147275213,2011-08-22,Florida
48680,45.23189020280626,-105.76131044903816,2011-08-22,Montana
48681,45.84514106537863,-115.01996797196837,2011-08-22,Idaho
48683,45.7736121032056,-106.05508983500694,2011-08-22,Montana
48684,26.277082853068357,-80.58810342824694,2011-08-22,Florida
48685,28.92291776001884,-96.29635033988511,2011-08-22,Texas
48686,45.649999176290294,-106.79907601309036,2011-08-22,Montana
48687,35.01041660072381,-114.63006747864998,2011-08-22,Arizona
48688,35.63124908178147,-76.12475209372047,2011-08-23,North Carolina
48689,46.489585208586064,-114.49329831996512,2011-08-23,Idaho
48690,33.61458335777888,-90.6676635911368,2011-08-23,Mississippi
48691,44.88541760553972,-121.57687467930671,2011-08-23,Oregon
48692,48.627081399063194,-97.72126987524355,2011-08-23,North Dakota
48693,33.73124996991127,-90.82331201608609,2011-08-23,Mississippi
48694,45.56666644398539,-120.92387039331119,2011-08-23,Oregon
48695,41.07750041432418,-112.86851199587724,2011-08-23,Utah
48696,33.57291558643801,-90.50385437325573,2011-08-23,Mississippi
48697,44.76041653981858,-121.16978702051834,2011-08-23,Oregon
48698,33.38958346295215,-98.14983274708523,2011-08-23,Texas
48699,43.26458109531584,-112.34374865211612,2011-08-23,Idaho
48700,39.02916556532547,-97.236015718006,2011-08-24,Kansas
48701,35.6458326893357,-76.29502898901482,2011-08-24,North Carolina
48702,32.997916979364874,-91.67815372295799,2011-08-24,Louisiana
48703,47.30000121539652,-112.71620500785257,2011-08-24,Montana
48704,43.05098724806124,-102.80808053287548,2011-08-24,South Dakota
48705,30.072917222466593,-89.91386831930716,2011-08-24,Louisiana
48706,39.19791632955858,-96.73793138673646,2011-08-24,Kansas
48707,37.67291591824887,-119.8364919384085,2011-08-24,California
48708,35.747915693913846,-76.15916485115488,2011-08-24,North Carolina
48710,47.549860504751415,-113.21010345135242,2011-08-25,Montana
48711,42.673959041253674,-118.74094230562756,2011-08-25,Oregon
48712,31.481249897493186,-81.24601626993808,2011-08-25,Georgia
48713,45.606250039853705,-119.77629855735974,2011-08-25,Oregon
48714,45.16436413358059,-120.34967179790658,2011-08-25,Oregon
48715,37.3645838531926,-114.73944263673576,2011-08-25,Nevada
48716,45.067916733326996,-120.39042559618433,2011-08-25,Oregon
48717,36.04374945103918,-98.79348686964437,2011-08-25,Oklahoma
48718,43.086251217794285,-118.24453423099769,2011-08-25,Oregon
48719,34.85749994932847,-101.23376148240449,2011-08-25,Texas
48720,42.9812501427244,-118.54815015543387,2011-08-25,Oregon
48721,44.91708882084858,-120.4808594748035,2011-08-25,Oregon
48722,48.481252068425306,-97.35201502032778,2011-08-25,North Dakota
48723,39.98875052979317,-119.44358608097848,2011-08-25,Nevada
48724,41.91041562371179,-118.60208429918441,2011-08-25,Nevada
48725,44.62208304631717,-121.39119300657227,2011-08-25,Oregon
48726,44.87291704930731,-121.66805142666345,2011-08-25,Oregon
48727,35.472916946609686,-90.56625874696584,2011-08-25,Arkansas
48728,34.6043980846348,-101.48123590454183,2011-08-25,Texas
48729,38.39791670350797,-96.90212649374261,2011-08-25,Kansas
48730,38.289584544964356,-88.18921718643007,2011-08-25,Illinois
48731,44.98124920785093,-114.1515531444647,2011-08-25,Idaho
48733,43.66101201880795,-112.80532911932372,2011-08-25,Idaho
48734,33.14097190597563,-91.32970400148254,2011-08-26,Arkansas
48735,43.23810466192459,-104.8552624373692,2011-08-26,Wyoming
48737,37.04097158184001,-87.87164688115314,2011-08-26,Kentucky
48738,36.90541683908193,-113.62316195592989,2011-08-26,Arizona
48739,35.96249920798073,-121.30618878298576,2011-08-26,California
48740,37.568749862348895,-101.16998534988741,2011-08-26,Kansas
48742,31.977604042923947,-110.03776562123531,2011-08-26,Arizona
48743,43.371666795518586,-104.35434000002117,2011-08-26,Wyoming
48744,37.297917217688386,-100.93027805266443,2011-08-26,Kansas
48745,44.71666684130662,-120.12236765196275,2011-08-26,Oregon
48746,31.410416035194583,-82.20253220288954,2011-08-26,Georgia
48747,33.3937495655958,-90.9431652081226,2011-08-26,Mississippi
48748,45.439583451093156,-121.67854222045938,2011-08-26,Oregon
48749,31.9854168905692,-95.44668362672306,2011-08-26,Texas
48750,45.01390915930958,-121.08885832356428,2011-08-26,Oregon
48751,44.75910092845743,-121.32808602885443,2011-08-26,Oregon
48752,38.33750034611995,-99.05235179747419,2011-08-26,Kansas
48753,29.836457734992987,-94.0148866567367,2011-08-27,Texas
48754,29.09479197708394,-96.39884817502147,2011-08-27,Texas
48755,44.98244080763567,-106.33942598657129,2011-08-27,Wyoming
48756,39.9833334722057,-117.49877363036504,2011-08-27,Nevada
48757,42.72708415693994,-114.2099235378857,2011-08-27,Idaho
48758,29.797916226860956,-97.42492727222584,2011-08-27,Texas
48759,37.139582834215126,-100.6925079078428,2011-08-27,Kansas
48760,29.818748988380648,-82.84321050087215,2011-08-27,Florida
48761,43.97708132434254,-111.40465298493696,2011-08-27,Idaho
48762,44.689880898652085,-105.51706777586497,2011-08-27,Wyoming
48764,32.489582759494475,-94.87624465029138,2011-08-27,Texas
48765,32.69791711959589,-94.81980628436436,2011-08-27,Texas
48766,33.34791681576202,-90.5186690325617,2011-08-27,Mississippi
48767,34.05208259119995,-91.52013967195255,2011-08-27,Arkansas
48768,42.558333392706835,-111.74253490729302,2011-08-28,Idaho
48769,43.06958291016381,-106.35218027310184,2011-08-28,Wyoming
48770,36.43958316142084,-96.63030575400236,2011-08-28,Oklahoma
48771,34.12916673161475,-96.04061414300153,2011-08-28,Oklahoma
48772,35.34983973517091,-115.77719744602507,2011-08-28,California
48773,31.177082810929825,-82.46194519334016,2011-08-28,Georgia
48774,44.80833458927566,-121.59929135965496,2011-08-28,Oregon
48775,29.985415577141197,-82.43109902706006,2011-08-28,Florida
48776,46.54375128785787,-117.49107221458252,2011-08-28,Washington
48777,34.476041991029156,-90.4423112314398,2011-08-28,Mississippi
48778,43.981249675287664,-112.18840502701708,2011-08-28,Idaho
48780,46.42916660289657,-120.55662244917187,2011-08-28,Washington
48781,33.84166630392744,-91.62776664274429,2011-08-28,Arkansas
48782,35.720833778428684,-91.1679817427133,2011-08-28,Arkansas
48783,34.777083376459046,-98.01879000074992,2011-08-28,Oklahoma
48785,30.131249404382043,-97.26567417749328,2011-08-28,Texas
48786,44.35208302263833,-121.81128856478367,2011-08-28,Oregon
48787,30.062499717556,-82.99349438286413,2011-08-28,Florida
48788,41.12777813112859,-100.66082787913703,2011-08-29,Nebraska
48789,33.2812501802578,-114.71055383264464,2011-08-29,California
48790,43.77708141782988,-111.68922075353765,2011-08-29,Idaho
48791,39.456249542137414,-100.92248096592883,2011-08-29,Kansas
48792,45.68188267398665,-120.9735776088505,2011-08-29,Washington
48793,31.418056138342745,-98.12213574315811,2011-08-29,Texas
48794,39.49041585558811,-100.8931392471395,2011-08-29,Kansas
48796,34.564582913713984,-100.95532493014689,2011-08-29,Texas
48799,45.75753305809857,-120.12358116447635,2011-08-29,Oregon
48801,44.2291676312574,-115.3434528137044,2011-08-29,Idaho
48803,33.36319402432303,-100.43902574644393,2011-08-29,Texas
48804,34.77812434004459,-98.61863159553519,2011-08-30,Oklahoma
48806,30.514582558531288,-99.63726628131211,2011-08-30,Texas
48807,35.55321973498509,-97.41065249217517,2011-08-30,Oklahoma
48808,37.23763875612452,-114.60577301175732,2011-08-30,Nevada
48809,35.79374956789836,-89.93909486503213,2011-08-30,Arkansas
48810,32.11458405893399,-94.95672895192396,2011-08-30,Texas
48811,32.805962658464544,-98.44107987148112,2011-08-30,Texas
48812,48.44739602057894,-119.64507041113502,2011-08-30,Washington
48813,33.4239577442898,-93.68561702303637,2011-08-30,Arkansas
